75000,2016-07-20 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAERHUN HALL,ROOM CR114,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
110000,2016-06-14 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAERHUN HALL,ROOM CR207,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-06-17 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAERHUN HALL,ROOM CRA09,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
110000,2016-08-01 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAERHUN HALL,ROOM CR208,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-09 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAERHUN HALL,ROOM CRA41,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-30 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAERHUN HALL,ROOM CRA04,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-10-06 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAERHUN HALL,ROOM CRA07,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-10-19 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAERHUN HALL,ROOM CRA05,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-12 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA02,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-06 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA14,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-08-16 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA15,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-02 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA42,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
110000,2016-05-16 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR206,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
110000,2016-05-16 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR205,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-05-09 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR105,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-05-16 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR204,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-30 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA16,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-05-16 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA36,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
110000,2016-08-16 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR202,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-22 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR104,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
50000,2016-09-21 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRC06,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
50000,2016-09-30 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRC05,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-11-03 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA03,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
50000,2016-11-02 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA06,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-10-26 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA37,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
50000,2016-11-08 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRC04,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-11-01 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA08,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-08 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA13,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
110000,2016-08-05 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR106,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
180000,2016-08-02 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR103,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-09-30 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA24,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2016-10-03 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR201,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2017-02-10 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA40,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
50000,2017-01-30 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRC01,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2017-03-07 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA33,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2017-03-17 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA31,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2017-01-18 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA35,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2017-08-11 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA39,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
50000,2017-01-10 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRC03,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
50000,2017-01-10 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRC02,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2017-06-09 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CR109,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
75000,2017-04-04 00:00:00Z,LL32 8HX,Other,New Build,Leasehold,CAER RHUN HALL,ROOM CRA34,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178060000,-3.8376770000
760000,2021-10-14 00:00:00Z,LL32 8UZ,Other,Established,Freehold,CAERHUN LODGE,,,,CONWY,CONWY,CONWY,Additional,Addition,53.2178050000,-3.8392620000
